col,uid_ini,uid_rec,uid_win,interac_type,sexi,sexr
pc,31,25,31,sit_bc,F,M
pc,31,25,31,sit_<1m,F,M
pc,31,25,31,greet,F,M
pc,24,30,NA,sit_bc,F,M
pc,30,24,NA,allogroom,M,F
pc,30,24,24,allogroom,M,F
pc,30,24,24,allogroom,M,F
pc,30,24,24,allogroom,M,F
pc,34,24,24,sit_<1m,F,F
pc,34,24,24,allogroom,F,F
pc,28,25,25,sit_bc,F,M
pc,NA,24,NA,greet,NA,F
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_<1m,NA,NA
pc,24,34,NA,allogroom,F,F
pc,24,34,NA,sit_bc,F,F
pc,24,34,NA,sit_bc,F,F
pc,NA,34,NA,allogroom,NA,F
pc,24,34,NA,sit_bc,F,F
pc,24,34,34,sit_bc,F,F
pc,24,NA,NA,sit_bc,F,NA
pc,34,NA,34,sit_bc,F,NA
pc,34,NA,34,greet,F,NA
pc,34,NA,34,allogroom,F,NA
pc,25,34,25,greet,M,F
pc,25,NA,25,greet,M,NA
pc,25,34,25,allogroom,M,F
pc,25,34,25,sit_bc,M,F
pc,25,34,25,allogroom,M,F
pc,25,34,25,allogroom,M,F
pc,25,34,25,allogroom,M,F
pc,25,28,25,greet,M,F
pc,25,28,25,sit_bc,M,F
pc,25,29,25,greet,M,M
pc,25,28,25,greet,M,F
pc,NA,31,31,sit_bc,NA,F
pc,31,NA,NA,greet,F,NA
pc,31,NA,NA,allogroom,F,NA
pc,24,NA,NA,sit_bc,F,NA
pc,24,NA,NA,sit_bc,F,NA
pc,NA,25,NA,greet,NA,M
pc,25,NA,NA,allogroom,M,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,25,NA,sit_bc,NA,M
pc,NA,25,NA,allogroom,NA,M
pc,NA,25,25,sit_<1m,NA,M
pc,25,34,34,sit_<1m,M,F
pc,28,29,29,sit_bc,F,M
pc,28,25,25,greet,F,M
pc,28,25,25,sit_<1m,F,M
pc,28,25,25,sit_bc,F,M
pc,28,25,25,allogroom,F,M
pc,25,28,25,sit_bc,M,F
pc,28,25,25,allogroom,F,M
pc,28,NA,NA,sit_<1m,F,NA
pc,28,25,28,sit_<1m,F,M
pc,34,25,25,greet,F,M
pc,34,25,25,allogroom,F,M
pc,34,25,25,sit_bc,F,M
pc,25,34,25,greet,M,F
pc,25,34,25,allogroom,M,F
pc,25,34,25,allogroom,M,F
pc,34,25,25,allogroom,F,M
pc,NA,28,NA,greet,NA,F
pc,NA,28,NA,sit_bc,NA,F
pc,NA,NA,NA,greet,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_<1m,NA,NA
pc,NA,NA,NA,sit_<1m,NA,NA
pc,NA,24,24,greet,NA,F
pc,24,34,NA,sit_bc,F,F
pc,34,24,NA,allogroom,F,F
pc,24,34,NA,sit_bc,F,F
pc,NA,34,NA,sit_bc,NA,F
pc,NA,24,NA,sit_bc,NA,F
pc,NA,34,NA,sit_bc,NA,F
pc,NA,34,NA,allogroom,NA,F
pc,24,NA,24,sit_bc,F,NA
pc,NA,24,24,greet,NA,F
pc,NA,24,24,allogroom,NA,F
pc,28,25,28,sit_<1m,F,M
pc,25,NA,NA,sit_<1m,M,NA
pc,NA,24,24,sit_<1m,NA,F
pc,25,NA,NA,agr_chase,M,NA
pc,24,30,NA,sit_<1m,F,M
pc,24,30,NA,greet,F,M
pc,24,30,NA,sit_bc,F,M
pc,NA,NA,NA,allogroom,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,25,24,25,disp_simple,M,F
pc,25,30,25,play_grab/slap/push,M,M
pc,30,25,25,play_bite,M,M
pc,25,NA,25,agr_chase,M,NA
pc,35,27,35,disp_simple,F,M
pc,27,35,27,greet,M,F
pc,27,35,27,disp_simple,M,F
pc,27,35,35,greet,M,F
pc,27,35,27,sit_bc,M,F
pc,29,30,NA,play_wrestle,M,M
pc,29,30,NA,play_wrestle,M,M
pc,30,25,30,play_wrestle,M,M
pc,29,25,NA,greet,M,M
pc,29,25,29,sit_bc,M,M
pc,24,25,NA,agr_chase,F,M
pc,25,27,25,sit_bc,M,M
pc,27,25,25,allogroom,M,M
pc,NA,25,NA,sit_bc,NA,M
pc,NA,25,NA,greet,NA,M
pc,28,31,NA,sit_bc,F,F
pc,31,28,28,greet,F,F
pc,31,28,28,allogroom,F,F
pc,31,28,28,greet,F,F
pc,31,28,28,allogroom,F,F
pc,31,28,NA,sit_bc,F,F
pc,25,31,25,sit_<1m,M,F
pc,25,31,25,sit_<1m,M,F
pc,25,34,25,disp_proximity,M,F
pc,24,29,NA,greet,F,M
pc,30,29,29,play_wrestle,M,M
pc,30,29,29,play_pounce,M,M
pc,29,30,29,play_bite,M,M
pc,29,30,29,play_wrestle,M,M
pc,29,30,29,play_mount,M,M
pc,30,29,29,play_wrestle,M,M
pc,30,29,29,play_bite,M,M
pc,30,29,29,play_grab/slap/push,M,M
pc,29,30,29,play_wrestle,M,M
pc,29,30,29,play_bite,M,M
pc,29,30,29,play_wrestle,M,M
pc,29,30,NA,play_wrestle,M,M
pc,37,NA,37,allogroom,F,NA
pc,29,30,NA,play_wrestle,M,M
pc,29,30,NA,play_mouthspar,M,M
pc,29,30,NA,play_wrestle,M,M
pc,29,30,NA,play_grab/slap/push,M,M
pc,29,30,NA,play_grab/slap/push,M,M
pc,37,NA,NA,sit_bc,F,NA
pc,25,32,NA,agr,M,M
pc,37,NA,NA,greet,F,NA
pc,29,30,NA,allogroom,M,M
pc,37,NA,37,sit_<1m,F,NA
pc,26,35,NA,sit_<1m,F,F
pc,29,28,29,greet,M,F
pc,29,28,29,play_mount,M,F
pc,29,28,NA,sit_bc,M,F
pc,25,29,25,greet,M,M
pc,25,28,25,greet,M,F
pc,25,29,25,play_mouthspar,M,M
pc,25,28,25,play_mouthspar,M,F
pc,25,29,25,play_bite,M,M
pc,25,28,25,play_bite,M,F
pc,29,28,29,play_pounce,M,F
pc,29,28,29,play_box,M,F
pc,29,28,29,play_pounce,M,F
pc,29,28,29,play_box,M,F
pc,29,25,NA,sit_bc,M,M
pc,30,28,NA,sit_<1m,M,F
pc,29,28,NA,sit_<1m,M,F
pc,30,29,NA,sit_<1m,M,M
pc,30,28,NA,sit_<1m,M,F
pc,29,28,NA,sit_<1m,M,F
pc,30,29,30,play_mouthspar,M,M
pc,30,29,30,play_mouthspar,M,M
pc,30,29,30,play_chase,M,M
pc,30,29,30,play_bite,M,M
pc,29,30,30,play_mouthspar,M,M
pc,30,28,30,play_mouthspar,M,F
pc,30,28,30,play_mouthspar,M,F
pc,30,28,30,play_chase,M,F
pc,29,28,NA,play_mouthspar,M,F
pc,28,29,28,sit_<1m,F,M
pc,28,29,28,sit_<1m,F,M
pc,28,29,28,allogroom,F,M
pc,29,28,28,greet,M,F
pc,28,29,28,sit_bc,F,M
pc,28,29,NA,sit_bc,F,M
pc,36,28,NA,sit_bc,M,F
pc,36,25,25,sit_bc,M,M
pc,28,25,25,sit_bc,F,M
pc,NA,36,NA,sit_<1m,NA,M
pc,NA,25,25,sit_<1m,NA,M
pc,NA,28,NA,sit_<1m,NA,F
pc,29,28,NA,sit_bc,M,F
pc,29,28,NA,greet,M,F
pc,29,28,NA,sit_bc,M,F
pc,25,29,NA,greet,M,M
pc,29,25,NA,sit_bc,M,M
pc,NA,29,NA,greet,NA,M
pc,NA,29,NA,disp_simple,NA,M
pc,NA,25,NA,disp_simple,NA,M
pc,29,NA,29,sit_bc,M,NA
pc,28,NA,NA,greet,F,NA
pc,NA,25,NA,greet,NA,M
pc,NA,25,NA,disp_simple,NA,M
pc,29,NA,NA,sit_<1m,M,NA
pc,28,25,NA,fg_tog,F,M
pc,NA,25,NA,disp_proximity,NA,M
pc,25,NA,NA,sit_bc,M,NA
pc,28,25,NA,sit_<1m,F,M
pc,25,NA,NA,sit_bc,M,NA
pc,25,NA,25,sit_bc,M,NA
pc,28,NA,28,greet,F,NA
pc,28,NA,28,play_bite,F,NA
pc,28,NA,28,sit_bc,F,NA
pc,NA,28,NA,sit_bc,NA,F
pc,28,NA,NA,sit_<1m,F,NA
pc,28,NA,NA,allogroom,F,NA
pc,NA,NA,NA,allogroom,NA,NA
pc,28,NA,NA,sit_bc,F,NA
pc,NA,NA,NA,allogroom,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_<1m,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,31,NA,31,agr_wrestle,F,NA
pc,31,NA,NA,agr_chase,F,NA
pc,25,29,NA,greet,M,M
pc,29,25,NA,play_chase,M,M
pc,29,25,NA,play_wrestle,M,M
pc,29,25,NA,allogroom,M,M
pc,NA,25,NA,allogroom,NA,M
pc,25,30,NA,sit_<1m,M,M
pc,NA,31,NA,sit_bc,NA,F
pc,NA,31,NA,sit_bc,NA,F
pc,NA,31,NA,sit_<1m,NA,F
pc,NA,24,NA,sit_bc,NA,F
pc,24,NA,NA,sit_<1m,F,NA
pc,NA,NA,NA,allogroom,NA,NA
pc,NA,NA,NA,allogroom,NA,NA
pc,24,NA,NA,sit_bc,F,NA
pc,24,NA,NA,sit_bc,F,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,25,28,NA,sit_<1m,M,F
pc,25,28,28,greet,M,F
pc,25,34,25,greet,M,F
pc,34,25,25,play_mouthspar,F,M
pc,25,34,NA,sit_<1m,M,F
pc,25,28,NA,sit_<1m,M,F
pc,34,28,NA,sit_<1m,F,F
pc,25,34,NA,sit_bc,M,F
pc,25,28,NA,sit_bc,M,F
pc,34,28,NA,sit_bc,F,F
pc,25,34,NA,play_grab/slap/push,M,F
pc,25,34,NA,sit_<1m,M,F
pc,25,28,NA,sit_<1m,M,F
pc,34,28,NA,sit_<1m,F,F
pc,28,34,NA,allogroom,F,F
pc,28,34,NA,sit_bc,F,F
pc,28,34,34,sit_<1m,F,F
pc,28,34,34,allogroom,F,F
pc,28,34,28,sit_bc,F,F
pc,28,34,NA,sit_<1m,F,F
pc,28,34,34,allogroom,F,F
pc,28,34,NA,sit_bc,F,F
pc,25,28,28,play_bite,M,F
pc,28,25,28,play_grab/slap/push,F,M
pc,28,25,25,greet,F,M
pc,25,28,NA,play_mouthspar,M,F
pc,28,25,25,sit_<1m,F,M
pc,25,28,28,play_grab/slap/push,M,F
pc,28,25,28,play_mouthspar,F,M
pc,29,28,NA,sit_bc,M,F
pc,28,29,NA,allogroom,F,M
pc,29,25,NA,sit_bc,M,M
pc,29,25,NA,allogroom,M,M
pc,28,25,28,sit_bc,F,M
pc,25,29,25,disp,M,M
pc,25,28,28,greet,M,F
pc,29,28,29,greet,M,F
pc,29,28,NA,allogroom,M,F
pc,29,28,NA,play_mount,M,F
pc,33,63,33,greet,M,M
pc,NA,25,NA,greet,NA,M
pc,25,NA,NA,play_grab/slap/push,M,NA
pc,25,NA,NA,play_mouthspar,M,NA
pc,NA,25,NA,play_grab/slap/push,NA,M
pc,29,NA,29,sit_<1m,M,NA
pc,NA,29,29,sit_<1m,NA,M
pc,25,29,NA,disp_proximity,M,M
pc,25,29,NA,play_grab/slap/push,M,M
pc,29,25,NA,play_bite,M,M
pc,NA,NA,NA,sit_<1m,NA,NA
pc,NA,NA,NA,greet,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,25,NA,NA,sit_<1m,M,NA
pc,25,NA,NA,sit_<1m,M,NA
pc,NA,NA,NA,sit_<1m,NA,NA
pc,25,NA,NA,sit_<1m,M,NA
pc,25,NA,NA,disp,M,NA
pc,25,NA,NA,play_bite,M,NA
pc,25,NA,NA,disp,M,NA
pc,25,NA,NA,sit_<1m,M,NA
pc,25,NA,NA,sit_<1m,M,NA
pc,NA,NA,NA,sit_<1m,NA,NA
pc,25,NA,NA,disp,M,NA
pc,25,29,29,sit_bc,M,M
pc,NA,NA,NA,sit_<1m,NA,NA
pc,25,NA,NA,play_grab/slap/push,M,NA
pc,NA,25,NA,play_bite,NA,M
pc,NA,29,NA,greet,NA,M
pc,29,NA,NA,allogroom,M,NA
pc,25,NA,NA,sit_<1m,M,NA
pc,25,NA,NA,sit_bc,M,NA
pc,25,NA,NA,sniff_ag,M,NA
pc,25,NA,NA,play_grab/slap/push,M,NA
pc,NA,25,NA,play_bite,NA,M
pc,25,NA,NA,play_mouthspar,M,NA
pc,NA,25,NA,play_grab/slap/push,NA,M
pc,25,29,NA,greet,M,M
pc,25,29,NA,sit_bc,M,M
pc,25,NA,NA,greet,M,NA
pc,25,NA,NA,play_grab/slap/push,M,NA
pc,NA,25,NA,disp,NA,M
pc,25,NA,NA,sit_<1m,M,NA
pc,25,NA,NA,greet,M,NA
pc,NA,25,NA,play_grab/slap/push,NA,M
pc,25,NA,NA,sit_bc,M,NA
pc,25,NA,NA,sit_<1m,M,NA
pc,NA,29,NA,greet,NA,M
pc,NA,29,NA,sit_<1m,NA,M
pc,29,NA,NA,allogroom,M,NA
pc,29,NA,29,sit_bc,M,NA
pc,25,NA,NA,disp,M,NA
pc,NA,25,NA,sit_<1m,NA,M
pc,29,NA,NA,allogroom,M,NA
pc,NA,25,NA,sit_<1m,NA,M
pc,25,NA,NA,sit_<1m,M,NA
pc,25,NA,NA,sit_<1m,M,NA
pc,NA,NA,NA,sit_<1m,NA,NA
pc,25,NA,25,play_grab/slap/push,M,NA
pc,25,NA,NA,sit_bc,M,NA
pc,NA,25,NA,greet,NA,M
pc,NA,25,NA,sit_<1m,NA,M
pc,25,NA,NA,greet,M,NA
pc,NA,25,NA,allogroom,NA,M
pc,25,NA,25,greet,M,NA
pc,NA,25,NA,sit_<1m,NA,M
pc,NA,NA,NA,sit_<1m,NA,NA
pc,NA,NA,NA,sit_<1m,NA,NA
pc,NA,25,25,sit_<1m,NA,M
pc,NA,25,25,sit_<1m,NA,M
pc,25,NA,NA,sit_<1m,M,NA
pc,25,NA,NA,play_bite,M,NA
pc,25,NA,NA,sniff_ag,M,NA
pc,25,NA,NA,play_bite,M,NA
pc,NA,25,NA,play_grab/slap/push,NA,M
pc,25,NA,NA,play_mouthspar,M,NA
pc,25,NA,NA,sniff_ag,M,NA
pc,25,NA,NA,sniff_ag,M,NA
pc,29,NA,NA,sit_bc,M,NA
pc,NA,29,NA,play_mouthspar,NA,M
pc,NA,29,NA,play_grab/slap/push,NA,M
pc,NA,29,NA,0,NA,M
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,37,NA,NA,greet,F,NA
pc,NA,37,NA,allogroom,NA,F
pc,NA,37,NA,sex_mount,NA,F
pc,25,37,NA,disp,M,F
pc,30,37,NA,greet,M,F
pc,37,30,NA,allogroom,F,M
pc,25,28,NA,sit_<1m,M,F
pc,30,37,NA,greet,M,F
pc,30,37,NA,play_grab/slap/push,M,F
pc,37,30,NA,play_grab/slap/push,F,M
pc,37,30,NA,play_bite,F,M
pc,37,30,NA,sit_<1m,F,M
pc,30,NA,NA,greet,M,NA
pc,30,NA,NA,play_bite,M,NA
pc,NA,30,NA,play_grab/slap/push,NA,M
pc,NA,30,NA,play_bite,NA,M
pc,NA,30,NA,play_wrestle,NA,M
pc,30,NA,NA,play_grab/slap/push,M,NA
pc,24,NA,NA,greet,F,NA
pc,24,NA,NA,play_mount,F,NA
pc,37,24,37,sit_bc,F,F
pc,30,25,30,greet,M,M
pc,29,30,NA,sit_<1m,M,M
pc,25,30,30,greet,M,M
pc,30,25,30,greet,M,M
pc,25,30,25,play_grab/slap/push,M,M
pc,25,30,25,sniff_ag,M,M
pc,29,30,NA,play_grab/slap/push,M,M
pc,29,30,NA,play_mouthspar,M,M
pc,29,30,NA,play_bite,M,M
pc,29,30,NA,play_grab/slap/push,M,M
pc,29,30,NA,play_mouthspar,M,M
pc,NA,27,NA,play_bite,NA,M
pc,27,NA,NA,play_bite,M,NA
pc,27,35,NA,greet,M,F
pc,35,27,NA,allogroom,F,M
pc,27,35,NA,allogroom,M,F
pc,25,24,NA,greet,M,F
pc,25,24,NA,disp,M,F
pc,25,NA,NA,play_chase,M,NA
pc,29,30,NA,play_grab/slap/push,M,M
pc,29,30,NA,play_mouthspar,M,M
pc,29,30,NA,play_wrestle,M,M
pc,29,30,29,play_grab/slap/push,M,M
pc,29,30,29,play_mouthspar,M,M
pc,29,30,29,play_wrestle,M,M
pc,30,29,30,play_grab/slap/push,M,M
pc,30,29,30,play_grab/slap/push,M,M
pc,30,29,30,play_mouthspar,M,M
pc,30,29,30,play_grab/slap/push,M,M
pc,29,30,29,play_grab/slap/push,M,M
pc,29,30,29,play_mouthspar,M,M
pc,29,30,29,play_grab/slap/push,M,M
pc,29,30,29,play_grab/slap/push,M,M
pc,29,30,29,play_mouthspar,M,M
pc,29,30,29,play_grab/slap/push,M,M
pc,29,30,29,play_grab/slap/push,M,M
pc,29,30,29,play_mouthspar,M,M
pc,29,30,29,play_grab/slap/push,M,M
pc,29,30,29,play_wrestle,M,M
pc,29,30,29,play_grab/slap/push,M,M
pc,30,28,28,play_grab/slap/push,M,F
pc,30,28,28,play_mouthspar,M,F
pc,30,28,28,play_grab/slap/push,M,F
pc,30,28,NA,play_grab/slap/push,M,F
pc,29,28,28,greet,M,F
pc,28,29,28,play_pounce,F,M
pc,28,29,28,play_wrestle,F,M
pc,28,29,28,play_grab/slap/push,F,M
pc,62,NA,62,sit_bc,F,NA
pc,31,29,31,disp_proximity,F,M
pc,28,31,31,greet,F,F
pc,29,31,31,sit_bc,M,F
pc,29,28,28,allogroom,M,F
pc,29,28,28,play_bite,M,F
pc,29,28,28,play_mouthspar,M,F
pc,29,28,29,sit_<1m,M,F
pc,29,28,29,sit_bc,M,F
pc,34,29,34,greet,F,M
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,allogroom,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,allogroom,NA,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,NA,NA,NA,sit_<1m,NA,NA
pc,NA,NA,NA,sit_<1m,NA,NA
pc,27,32,NA,play_wrestle,M,M
pc,27,32,NA,disp_proximity,M,M
pc,27,33,33,play_grab/slap/push,M,M
pc,32,33,32,sit_<1m,M,M
pc,27,33,NA,play_bite,M,M
pc,28,26,NA,sit_<1m,F,F
pc,28,24,NA,sit_bc,F,F
pc,28,NA,NA,sit_bc,F,NA
pc,28,NA,NA,sit_bc,F,NA
pc,24,NA,NA,sit_bc,F,NA
pc,NA,NA,NA,sit_bc,NA,NA
pc,24,25,NA,sit_bc,F,M
pc,24,25,24,disp_simple,F,M
pc,NA,NA,NA,play_pounce,NA,NA
pc,29,NA,NA,play_mouthspar,M,NA
pc,29,NA,NA,play_wrestle,M,NA
pc,NA,29,NA,play_pounce,NA,M
pc,NA,29,NA,play_mouthspar,NA,M
pc,24,28,NA,play_grab/slap/push,F,F
pc,28,24,NA,play_mouthspar,F,F
pc,30,29,NA,play_wrestle,M,M
pc,29,30,NA,play_wrestle,M,M
pc,25,24,NA,sit_<1m,M,F
pc,28,24,NA,play_bite,F,F
pc,32,35,NA,disp_simple,M,F
pc,34,24,NA,play_wrestle,F,F
pc,34,24,NA,play_grab/slap/push,F,F
pc,34,24,24,play_bite,F,F
pc,34,24,24,play_wrestle,F,F
pc,24,34,NA,play_grab/slap/push,F,F
pc,34,24,NA,play_chase,F,F
pc,34,24,NA,play_grab/slap/push,F,F
pc,24,29,NA,sit_<1m,F,M
pc,24,29,NA,greet,F,M
pc,25,24,NA,sit_<1m,M,F
pc,29,25,NA,sit_bc,M,M
pc,24,25,NA,sit_bc,F,M
pc,27,32,NA,sit_bc,M,M
pc,28,26,NA,play_wrestle,F,F
pc,28,26,26,play_pounce,F,F
pc,26,28,NA,play_mouthspar,F,F
pc,26,28,NA,play_wrestle,F,F
pc,26,28,26,play_wrestle,F,F
pc,28,26,NA,play_chase,F,F
pc,26,28,NA,play_wrestle,F,F
pc,26,28,26,play_chase,F,F
pc,25,28,25,greet,M,F
pc,28,25,25,greet,F,M
pc,25,28,NA,disp_simple,M,F
pc,28,25,NA,greet,F,M
pc,28,25,NA,sit_bc,F,M
pc,28,34,NA,sit_<1m,F,F
pc,28,34,NA,sit_bc,F,F
pc,28,34,NA,disp_simple,F,F
pc,34,28,NA,sit_<1m,F,F
pc,28,34,NA,disp_simple,F,F
pc,28,34,NA,disp_proximity,F,F
pc,28,25,NA,sit_<1m,F,M
pc,28,25,NA,sit_<1m,F,M
pc,NA,25,NA,sit_<1m,NA,M
pc,NA,25,NA,sit_<1m,NA,M
pc,NA,25,NA,sit_<1m,NA,M
pc,NA,25,NA,sit_<1m,NA,M
ra,42,43,42,play_wrestle,F,F
ra,42,43,NA,sit_bc,F,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,42,43,NA,sit_bc,F,F
ra,42,43,NA,sit_bc,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,greet,F,F
ra,43,42,NA,allogroom,F,F
ra,43,42,NA,greet,F,F
ra,43,42,NA,allogroom,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,allogroom,F,F
ra,43,42,42,sit_bc,F,F
ra,43,42,42,greet,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,sit_<1m,F,F
ra,NA,43,43,greet,NA,F
ra,43,NA,43,allogroom,F,NA
ra,43,NA,43,greet,F,NA
ra,43,NA,43,sit_bc,F,NA
ra,43,NA,NA,sit_bc,F,NA
ra,43,NA,43,sit_bc,F,NA
ra,43,NA,43,allogroom,F,NA
ra,43,42,42,sit_<1m,F,F
ra,43,NA,NA,sit_<1m,F,NA
ra,NA,NA,NA,sit_bc,NA,NA
ra,NA,NA,NA,sit_bc,NA,NA
ra,43,42,NA,sit_<1m,F,F
ra,43,42,NA,disp_proximity,F,F
ra,42,43,43,sit_<1m,F,F
ra,42,43,42,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,NA,allogroom,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,NA,sit_bc,F,F
ra,43,42,NA,sit_<1m,F,F
ra,42,43,43,greet,F,F
ra,42,43,43,sit_<1m,F,F
ra,43,42,43,allogroom,F,F
ra,42,43,42,sit_<1m,F,F
ra,43,42,42,sit_bc,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,42,43,43,sit_<1m,F,F
ra,42,43,NA,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,43,42,43,sit_bc,F,F
ra,43,42,43,fg_tog,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,43,sit_<1m,F,F
ra,42,43,43,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,43,42,42,sit_bc,F,F
ra,42,43,43,sit_<1m,F,F
ra,NA,42,NA,sit_bc,NA,F
ra,43,42,NA,sit_<1m,F,F
ra,43,42,42,sit_<1m,F,F
ra,42,43,42,sit_<1m,F,F
ra,43,42,NA,sit_<1m,F,F
ra,NA,43,43,sit_<1m,NA,F
ra,NA,43,43,sit_bc,NA,F
ra,NA,43,43,allogroom,NA,F
ra,43,42,42,sit_bc,F,F
ra,43,42,42,sit_<1m,F,F
